"排名","代號 ▲","名稱","成交","漲跌價","漲跌幅","平均增減(元)","2005增減(元)","2006增減(元)","2007增減(元)","2008增減(元)","2009增減(元)","2010增減(元)","2011增減(元)","2012增減(元)","2013增減(元)","2014增減(元)","2015增減(元)","2016增減(元)","17Q2增減(元)","17Q3增減(元)"
"1368",="2841","台開","10.15","+0.1","+1%","+0.37","+11.4","-9.67","+5.15","-1.6","-0.58","+0.44","+0.07","-0.81","+1.09","+6.76","-5.21","-2.58","","+0.07"
"172",="2845","遠東銀","9.36","-0.02","-0.21%","-0.08","-1.23","-1.69","+0.47","-1.01","+2.07","+0.46","+0.02","+0.03","+0.15","+0.01","-0.01","-0.26","-0.01",""
"513",="2849","安泰銀","12.75","+0.05","+0.39%","+0.01","-0.45","-3.07","-4.54","+3.78","+3.87","+1.15","+0.12","+1.12","-0.86","+0.34","+0.05","-1.33","+0.34",""
"345",="2850","新產","26.45","+0.15","+0.57%","+0.15","-0.11","+0.13","-0.02","-0.37","+1.27","+2.29","-2.99","+0.6","+0.68","+0.2","+0.69","-0.62","+0.01",""
"826",="2851","中再保","15.7","0","0%","+0.02","+0.37","-0.05","+1","-2.01","+1.41","-0.52","-0.99","+0.94","+0.07","+0.25","-0.19","0","+0.51",""
"511",="2852","第一保","13.8","+0.4","+2.99%","-0.05","-2.01","+2.27","-1.31","-1.02","+0.47","+1.94","-1.16","+0.7","+0.24","-0.96","-0.73","+0.94","","+0.22"
"909",="2855","統一證","14.6","-0.05","-0.34%","-0.05","-0.31","+1.01","+0.14","-2.49","+2.2","-0.26","-1.06","+0.4","+0.19","+0.17","-0.48","-0.1","+0.57",""
"1153",="2856","元富證","8.37","-0.03","-0.36%","-0.06","-0.41","+0.05","-0.21","-1.6","+2.29","-0.02","-0.71","+0.23","+0.02","+0.41","+0.02","-0.74","-0.05",""
"379",="2867","三商壽","15.75","0","0%","-0.09","","","","","-0.3","-1.91","+0.47","+0.62","+0.59","-0.17","+0.06","-0.1","-0.39",""
"137",="2880","華南金","16.5","-0.05","-0.3%","-0.05","-0.33","-0.27","+0.21","-0.04","-0.79","+0.21","+0.3","-0.19","+0.08","+0.3","+0.01","-0.08","-0.19",""
"630",="2881","富邦金","48.1","+0.05","+0.1%","+0.23","-0.63","-0.3","+0.78","-0.46","+1.06","-0.14","+1.06","-0.34","+0.26","+2.58","+0.32","-1.48","-0.59",""
"930","2881A","富邦特","63.4","0","0%","","","","","","","","","","","","","","",""
"652",="2882","國泰金","49.3","+0.1","+0.2%","+0.01","-1.13","-1.38","+2.15","-3.14","+0.92","-0.7","+0.68","+0.5","+0.9","+1.44","+0.64","-0.79","+0.98",""
"1232","2882A","國泰特","62.1","+0.2","+0.32%","","","","","","","","","","","","","","",""
"393",="2883","開發金","9.2","-0.02","-0.22%","+0.08","+1.5","+0.4","-0.7","-1.3","+1.33","+0.11","-0.65","+0.24","+0.17","+0.17","-0.15","-0.18","+0.11",""
"197",="2884","玉山金","18.35","-0.1","-0.54%","-0.04","-0.4","-1.41","+0.87","-0.7","+0.23","+0.51","-0.22","+0.64","+0.07","+0.03","+0.07","-0.13","+0.01",""
"790",="2885","元大金","13.3","+0.05","+0.38%","-0.01","-1.62","-0.66","+1.94","-0.68","+0.7","+0.1","+0.46","-0.86","+0.17","+0.84","-0.6","+0.14","+0.03",""
"296",="2886","兆豐金","23.6","-0.1","-0.42%","-0.05","-0.13","-0.64","+0.1","-1.53","+1.28","+0.07","+0.2","+0.31","+0.08","+0.47","-0.08","-0.7","+0.38",""
"148",="2887","台新金","13.3","-0.05","-0.37%","-0.14","-3.48","-2.45","+3.68","-1.56","+2.28","-0.21","+0.2","+0.04","+0.42","-1.64","+1.31","-0.25","-0.12",""
"1235","2887E","台新戊特","52.4","-0.1","-0.19%","","","","","","","","","","","","","","",""
"1025",="2888","新光金","9.56","+0.01","+0.1%","-0.15","-0.49","-0.41","-0.31","-4.82","+3.97","+0.15","+0.33","+0.51","-0.05","-0.41","-0.13","-0.09","+0.25",""
"109",="2889","國票金","9.11","-0.02","-0.22%","-0.06","-0.25","-0.43","-0.1","-2.04","+2.54","-0.29","-0.34","-0.08","-0.03","+0.14","-0.08","+0.2","-0.06",""
"123",="2890","永豐金","9.3","0","0%","-0.04","-0.42","-0.43","-0.03","-0.89","+0.66","+0.6","-0.31","+0.84","+0.06","+0.13","-0.38","-0.29","-0.06",""
"443",="2891","中信金","19.4","0","0%","-0.1","-0.4","-3.66","+2.95","+0.02","-1.36","+1.17","+0.29","+0.04","-0.15","+1.08","-0.48","-0.67","+0.21",""
"141",="2892","第一金","19.35","0","0%","-0.03","+0.57","-0.64","+0.27","-0.86","-0.76","+0.65","-0.01","+0.17","+0.01","+0.26","+0.03","-0.1","+0.06",""
"445",="2897","王道銀行","8.74","+0.01","+0.11%","0","0","-0.25","+0.45","-1.86","+1.71","-0.06","-0.24","-0.37","+0.45","+0.27","-0.02","-0.03","-0.07",""
"1127",="2901","欣欣","26.15","+0.1","+0.38%","+0.02","+0.12","-0.26","+0.1","+0.24","-0.11","-0.03","+0.17","+0.04","+0.02","-0.01","0","-0.06","+0.01",""
"506",="2903","遠百","14.8","-0.15","-1%","-0.06","-0.61","-0.42","+0.91","-1.22","+1.37","+0.47","-0.45","-0.4","+0.3","-0.47","+0.13","-0.39","-0.03",""
"184",="2904","匯僑","19.9","0","0%","+0.21","+0.42","+0.83","+0.53","+0.08","+0.66","-0.16","+3.16","-1.57","-0.7","+0.02","+0.02","-0.72","-0.29",""
"366",="2905","三商","24.9","0","0%","+0.21","-1.33","+2.38","-0.49","-0.72","+1.19","+0.61","-0.22","+0.13","-0.61","+0.53","+0.34","+0.74","-0.49",""
"756",="2906","高林","11.2","0","0%","-0.05","-0.07","-0.18","-0.08","-0.49","+0.11","+0.45","+0.87","-1.2","+0.03","+0.51","-0.47","-0.04","+0.02",""
"502",="2908","特力","22.8","+0.05","+0.22%","-0.08","-0.36","-0.88","+0.3","-0.67","-0.34","+0.7","+0.26","+0.13","-0.1","+0.12","-0.1","+0.01","","+0.05"
"1076",="2910","統領","28","0","0%","-0.08","+0.35","-0.2","+0.16","-0.28","-0.56","+0.16","-0.14","+0.02","-0.15","+0.4","-0.51","-0.25","","+0.12"
"1369",="2911","麗嬰房","11.25","-0.1","-0.88%","-0.08","+0.7","-0.72","+0.21","+0.02","+0.56","+0.16","-0.42","-0.61","-1.11","+0.84","-0.82","+0.22","-0.1",""
"896",="2912","統一超","280","0","0%","+0.51","+0.66","+0.19","-0.22","-0.11","+0.05","+1.61","+0.6","+0.42","+1.2","+1.01","-0.82","+1.54","","+0.73"
"831",="2913","農林","15.8","0","0%","+0.29","+2.12","+0.79","+0.28","-0.08","+0.21","+0.08","+0.03","+1.18","0","-0.36","-0.15","-0.61","+0.52",""
"1115",="2915","潤泰全","50.4","+0.4","+0.8%","+0.68","+0.38","+0.67","+0.26","-1.01","+0.17","+0.92","+1.85","+0.77","+50.6","-46.8","+0.57","-0.17","-1.33",""
"571",="2916","滿心","15.9","-0.2","-1.24%","-0.17","+0.63","-0.46","-1.51","-1.32","+0.55","+1.37","-0.3","-1.5","+0.34","+0.38","+0.23","-0.4","0",""
"1048",="2923","鼎固-KY","17.9","0","0%","+0.12","","","","","","","+2.39","-2.15","-0.12","+0.92","+0.33","-0.62","","-0.84"
"1186",="2924","東凌-KY","57.2","0","0%","+0.09","","","","","","+3.72","+0.25","+0.39","-0.01","-1.67","-1.78","-0.3","-0.8",""
"395",="2926","誠品生活","141.5","-0.5","-0.35%","+0.71","","","","","","","","+1.54","-0.17","+1.45","+0.95","-0.24","-0.23",""
"472",="2928","紅馬-KY","64.5","-1.5","-2.27%","+3.04","","","","","","","","","","","","+3.04","+0.81",""
"708",="2929","淘帝-KY","112.5","+1","+0.9%","+0.58","","","","","","","","","+4.51","+0.26","+1.42","-3.86","","+0.07"
"15",="2936","客思達-KY","34","0","0%","-1.56","","","","","","","","","","","-5.49","+2.36","-0.82",""
"1016",="2937","集雅社","20.9","+0.05","+0.24%","+0.43","","","","","","","","","","","","+0.43","","-0.2"
"731",="3002","歐格","13.6","+0.05","+0.37%","-0.11","+0.24","+0.11","-0.25","-0.66","+0.88","-1.09","-1.06","+0.44","-0.05","+0.27","-0.36","+0.18","+0.21",""
"1039",="3003","健和興","73.4","-1.9","-2.52%","-0.03","-1.33","+1.37","-0.97","-1.11","+0.6","+0.94","-0.81","+0.97","-0.33","+0.35","-0.14","+0.04","+0.43",""
"829",="3004","豐達科","47.2","+0.65","+1.4%","+1.83","+15.1","+1.95","-0.11","-3.07","+3.92","+2.94","+0.02","+1.41","-1.75","-3.98","+5.85","-0.33","","-0.51"
"146",="3005","神基","41.65","+1","+2.46%","+0.16","+1.12","-1.64","+2.04","-1.05","+0.24","-1.21","-0.5","-0.18","+0.06","+0.82","+0.68","+1.49","+0.29",""
"867",="3006","晶豪科","47.8","+0.25","+0.53%","-0.61","-8.64","+1.16","+1.41","-3.21","+0.43","+0.93","-2.42","+0.19","+3.3","+1.72","-2.49","+0.34","+0.43",""
"1164",="3008","大立光","5740","-15","-0.26%","+13.2","+4.45","+17.1","-11.6","+4.48","-6.3","+11.5","+8.61","+2.82","+30.1","+73.3","+35.2","-10.6","","+23.1"
"493",="3010","華立","54.2","+0.4","+0.74%","-0.1","+0.72","+0.11","+0.13","-3.45","+0.3","+2.58","-1.97","+0.12","+0.77","+0.49","-0.62","-0.36","+0.11",""
"1370",="3011","今皓","7.74","-0.02","-0.26%","-0.05","+0.93","-0.97","-0.59","-0.4","+0.06","+0.21","+0.21","-0.07","-0.88","+0.22","-0.32","+0.97","","-0.37"
"973",="3013","晟銘電","20.2","+0.15","+0.75%","+0.01","-0.89","+0.89","-0.23","-0.25","-0.35","+0.84","-1.38","+0.58","+0.32","+0.19","-0.33","+0.75","","+0.46"
"80",="3014","聯陽","35.75","+0.2","+0.56%","+0.16","+1.94","-0.07","+2.53","-1.44","-0.94","-0.93","-12.7","+12.3","+0.16","+1.18","-0.2","+0.18","+0.09",""
"298",="3015","全漢","24.95","-0.05","-0.2%","-0.28","-1.31","-0.22","+0.71","-1.25","+1.03","-0.1","-1.21","-0.09","-0.39","-0.43","+0.02","-0.12","","+0.34"
"1371",="3016","嘉晶","32","+1.7","+5.61%","-0.09","-0.59","+2.49","-2.13","-1.44","-0.3","+1.69","-0.69","-0.66","+0.22","+0.47","-0.34","+0.24","+0.11",""
"639",="3017","奇鋐","29.25","-0.15","-0.51%","-0.01","-2.51","-1.44","+3.64","-0.4","+1.08","+0.87","-1.75","-1.9","+0.6","+1.36","+0.04","+0.33","","+0.2"
"1230",="3018","同開","74.5","+2","+2.76%","-0.05","-2.28","-9.01","+10.4","+0.13","+0.39","+0.37","+0.48","-1.09","-0.49","+0.93","-1.73","+1.29","","+0.18"
"1188",="3019","亞光","115","+3.5","+3.14%","-0.95","-0.31","-3.27","-0.48","-4.58","-5.71","-2.03","-3.63","+5.85","-1.51","+1.86","+1.56","+0.83","","+0.85"
"558",="3021","鴻名","15.65","+0.05","+0.32%","+0.93","+9.13","-2.68","+3.69","0","-0.01","+0.49","+0.59","-0.48","-0.18","+0.3","+0.07","+0.23","+0.09",""
"131",="3022","威強電","40.75","+0.2","+0.49%","+0.12","+0.76","-0.09","+0.49","-0.61","-1.28","+1.89","+2.17","-2.63","+0.18","+0.89","-0.96","+0.61","-0.03",""
"561",="3023","信邦","83.2","-0.1","-0.12%","+0.08","-0.16","+0.17","-0.6","-3.55","+1.06","+1.18","+0.24","+0.43","+0.28","+0.62","+0.71","+0.62","","+0.26"
"1372",="3024","憶聲","6.91","+0.01","+0.14%","+0.05","+0.8","-2.5","-0.03","-0.8","-0.4","+0.95","-0.94","-0.05","-1.18","+0.87","-0.08","+3.97","+0.4",""
"1139",="3025","星通","20.15","-0.05","-0.25%","+0.05","+0.33","+1.22","-0.64","-0.2","+0.2","-0.14","-1.17","+1.28","-0.1","-0.4","-0.35","+0.58","","-0.36"
"644",="3026","禾伸堂","61.2","+0.7","+1.16%","-0.15","+0.67","0","-0.29","-2.04","+0.55","-0.19","-0.39","-0.33","+0.39","+1.61","-1.38","-0.41","","+0.53"
"1142",="3027","盛達","12.1","-0.2","-1.63%","-0.11","-0.53","+0.63","+0.89","-2.46","+0.9","-0.91","+0.04","+0.22","0","-0.02","+0.03","-0.16","-0.76",""
"103",="3028","增你強","19.35","+0.05","+0.26%","-0.04","+0.74","-0.18","-0.39","-1","+0.47","+0.55","+0.51","-1.1","-0.42","+0.63","-0.13","-0.21","","+0.42"
"281",="3029","零壹","19.65","+0.1","+0.51%","+0.12","-0.11","-0.26","+0.24","+0.28","+0.04","+0.22","-0.26","+0.28","+0.05","+0.31","+0.47","+0.2","","-0.1"
"138",="3030","德律","41.3","0","0%","-0.25","-1.68","+1.48","+0.36","-2.5","-1.51","+3.46","-0.03","+1.98","-3.02","+1.93","-1.11","-2.41","","+0.53"
"555",="3031","佰鴻","17.8","+0.2","+1.14%","-0.2","-0.65","-0.48","+1.23","-1.87","-0.34","+0.41","-0.75","-2.71","+1.97","+0.3","-0.53","+0.97","+0.03",""
"392",="3032","偉訓","40.45","-0.55","-1.34%","+0.2","+0.92","-0.31","+0.34","-1.53","+0.28","+0.07","-0.92","-0.18","+0.42","+1.58","+0.56","+1.19","-0.43",""
"314",="3033","威健","18.05","0","0%","-0.08","+0.4","+0.29","-0.79","-1.34","+1.08","+1.14","-0.36","-0.95","+0.38","-0.22","-0.24","-0.37","-0.13",""
"312",="3034","聯詠","118.5","+1.5","+1.28%","-0.06","+3.21","-0.14","+1.95","-7.84","+0.6","+0.91","-1.53","+1.2","+0.45","+4.04","-1.33","-2.3","","-0.06"
"1052",="3035","智原","51.5","0","0%","-0.32","+0.06","-0.35","+0.29","-3.03","+0.11","+0.23","-2.04","+2.35","-0.63","-0.37","-0.39","-0.12","","+2.21"
"456",="3036","文曄","47.1","+0.1","+0.21%","+0.02","-2.3","+2.46","+1.2","-3.44","+1.12","+3.2","-0.15","-2.23","+0.63","+1.32","-0.69","-0.88","+0.42",""
"1109",="3037","欣興","18.4","+0.45","+2.51%","-0.22","+0.64","+1.22","+0.99","-3.23","+1.02","+1.39","-1.37","-1.01","-1.49","-0.44","-0.13","-0.18","+0.23",""
"680",="3038","全台","10.4","-0.1","-0.95%","-0.09","+0.18","-1.85","-0.37","-1.16","-1.4","+2.15","+0.39","-0.51","+0.73","+0.56","+0.46","-0.22","-0.55",""
"12",="3040","遠見","40.2","+0.1","+0.25%","+0.24","-3.01","+3.55","+1.83","-0.72","-0.73","-0.15","-0.03","+0.25","-0.2","+6.1","-4.22","+0.24","","+8.7"
"1373",="3041","揚智","20","+0.45","+2.3%","+0.48","+10.5","+0.28","-0.64","-1.68","+2.47","-0.04","-0.95","+0.39","+0.42","-2.15","-1.19","-1.66","-0.33",""
"156",="3042","晶技","39.45","-0.1","-0.25%","+0.14","+1.1","+1.4","+0.75","-1.32","-0.81","+1.31","-0.58","+0.31","-0.77","+0.19","-0.18","+0.25","+0.17",""
"1374",="3043","科風","2.5","+0.1","+4.17%","-0.23","+1.18","-1.66","-0.26","-1.82","-0.62","+4.25","-10.3","+1.22","+3.02","+1.78","+0.56","-0.05","+0.08",""
"612",="3044","健鼎","100.5","-5","-4.74%","+0.19","+2.38","+1.47","+0.97","-3.23","+0.68","+3.97","-2.73","-2.42","-1.06","+0.5","+0.37","+1.41","","+1.73"
"429",="3045","台灣大","107.5","-0.5","-0.46%","+0.17","-0.24","-0.03","-1.6","+3.5","-0.52","-0.04","+0.08","+0.76","+0.33","-0.23","+0.2","-0.13","","-0.04"
"1375",="3046","建碁","4.45","+0.4","+9.88%","+0.25","+1.52","-0.03","+5.65","-0.76","-0.02","-0.05","+0.04","-0.42","-0.88","-1.7","+1.21","-1.6","+0.53",""
"494",="3047","訊舟","10.45","-0.05","-0.48%","+0.07","+1.62","+0.34","+1.53","-2.39","-0.39","+0.18","-1.2","+1.85","-0.37","-0.09","+0.11","-0.32","-0.76",""
"880",="3048","益登","17.15","+0.75","+4.57%","-0.15","-1.19","-0.68","+1.01","-1.94","+1.05","+0.54","-1.29","+0.61","+0.28","+1.33","-0.5","-1.04","+0.21",""
"1376",="3049","和鑫","11","+0.35","+3.29%","-0.2","-2.83","-1.11","-0.76","+3.78","-2.96","+1.89","-1.68","-0.6","+2.94","+0.23","-0.42","-0.83","","+1.03"
"951",="3050","鈺德","11.6","+0.15","+1.31%","-0.08","-3.25","-1.43","+3.73","-3.11","+2.41","+0.6","-1.06","+0.66","-0.33","-0.05","+1.2","-0.27","+0.24",""
"1377",="3051","力特","4.21","0","0%","-0.8","-12.7","+1.2","-1.39","-3.27","+4.24","-2.25","+1.53","+4.25","+1.32","0","-0.71","-1.78","+0.33",""
"757",="3052","夆典","8.4","-0.1","-1.18%","+0.01","-3.7","+3.66","+0.56","+0.53","+1.94","-1.96","-0.05","0","+5.95","-6.06","-0.24","-0.48","-0.02",""
"1212",="3054","立萬利","18.5","-0.1","-0.54%","+0.65","+5.81","+0.89","+0.55","+0.33","+0.79","+0.39","-1.05","-1.21","+3.64","-2.75","-1.1","+1.55","","-0.04"
"606",="3055","蔚華科","19.25","+0.1","+0.52%","-0.35","-1.36","-0.81","+0.9","-2.94","+0.43","+1.15","-1.94","-0.26","-4.36","+6.12","+2.43","-3.52","","-0.49"
"7",="3056","總太","18.35","+0.05","+0.27%","+0.42","-2.85","-3.62","+4.11","+2.34","+0.98","-0.32","+6.19","-2.49","+5.62","-6.84","+1.2","+0.71","-1.72",""
"1378",="3057","喬鼎","12.5","+0.1","+0.81%","-0.28","-1.21","-0.08","+0.36","+0.77","-0.16","-1.01","-1.29","+1.93","+1.54","+0.34","-2.08","-2.51","-0.45",""
"447",="3058","立德","9.73","-0.09","-0.92%","+0.14","+1.66","+0.87","-0.63","+0.06","+1.61","-0.52","-1.59","+2.03","-1.72","-0.62","-0.02","+0.49","-0.24",""
"886",="3059","華晶科","27.8","0","0%","-0.19","+4.99","+1.18","-2.79","-0.51","+0.71","-2.56","-3","+0.24","-1.63","+1.68","+0.22","-0.82","+0.22",""
"475",="3060","銘異","30.35","-0.75","-2.41%","-0.32","-0.68","+0.91","-1.11","+0.17","-1.6","+3.44","-4.78","+4.72","-3.15","+1.16","+0.17","-3.1","-0.23",""
"575",="3062","建漢","18.25","-0.15","-0.82%","-0.02","+0.3","-0.3","+1.01","-1.18","+0.91","-0.92","+0.88","-1.8","+0.28","+0.56","+0.36","-0.39","-0.41",""
"1379",="3064","泰偉","12.5","-0.35","-2.72%","-0.6","-0.02","-1.49","-2.39","-2.34","+1.66","-3.89","+5.06","-1.08","-0.93","-2.2","-1.09","+1.55","-2.53",""
"1380",="3066","李洲","7.4","+0.2","+2.78%","-0.29","+0.41","-1.28","-1.95","-1.7","+1.23","+1.44","-2.7","+1.83","-0.66","+0.43","-0.7","+0.18","+0.73",""
"1381",="3067","全域","12.5","-0.1","-0.79%","-0.29","-0.8","-0.46","+0.15","-3.38","+2.57","+1.41","-1.74","-1.56","-0.56","+1.64","-1.51","+0.8","+0.67",""
"215",="3068","美磊","61.5","+0.3","+0.49%","+0.53","+0.05","+2.46","+2.19","-1.46","+2.73","+1.87","-3.06","-2.26","+0.52","+0.02","+0.43","+2.89","","+0.58"
"1382",="3071","協禧","23.3","+2.1","+9.91%","-0.07","-0.01","-0.56","-5.94","+5.44","+0.76","+0.33","-0.98","-0.41","-1.09","+1.06","+0.05","+0.54","","+0.45"
"1383",="3073","凱柏實業","9.2","+0.12","+1.32%","-0.07","-0.33","+1.33","+0.64","-1.89","-0.29","-4.19","+1.95","-9.35","+11.5","-1.75","+0.93","+0.66","-0.46",""
"185",="3078","僑威","34.65","+0.1","+0.29%","+0.03","-1.02","-0.42","+0.32","-0.95","+0.81","-0.46","-0.4","-0.44","+0.64","+1.04","+0.48","+0.76","-0.31",""
"1062",="3081","聯亞","428","+12","+2.88%","-0.77","","","","","","","","","","","+3.7","-5.25","","-3.92"
"1384",="3083","網龍","39.9","+0.6","+1.53%","-0.13","-2.56","+7.5","+2.05","+0.16","+4.46","-1.84","-6.79","-3.06","-0.96","-1.95","-1.26","+2.71","","+0.81"
"1385",="3085","新零售","28.3","+0.65","+2.35%","-0.19","-0.63","+1.28","-0.44","-1.52","-0.55","+0.38","-0.07","-2.07","+2.1","-3.16","+3.28","-0.83","-0.92",""
"1386",="3086","華義","16","-0.3","-1.84%","-0.29","-4.3","+4.57","-3.61","+3.57","+0.06","+1.62","-0.46","-1.16","-1.48","-1.76","+0.88","-1.46","-0.59",""
"149",="3088","艾訊","50.9","-0.1","-0.2%","+0.07","-0.53","+1.96","-1.04","-1.43","-1.17","+1.04","-0.7","+0.45","+1.16","+1.28","+0.63","-0.82","","+7.7"
"1387",="3089","遠昇","6.39","+0.28","+4.58%","-0.7","-2.97","+1.73","-0.66","-1.21","+1.35","+0.79","-1.52","+1.63","-2.1","-0.78","-1.41","-3.31","+1.68",""
"177",="3090","日電貿","29","+0.85","+3.02%","-0.04","+2.35","+0.5","-1.69","-1.6","+0.68","-0.05","-0.43","-0.97","+0.9","-0.08","-0.21","+0.12","+0.31",""
"274",="3092","鴻碩","48.65","-2.55","-4.98%","+0.51","+2.55","+2.55","-0.29","-2.22","+0.53","+0.05","-0.82","-1.11","-0.13","+1.49","+0.19","+3.29","+1.03",""
"265",="3093","港建","29.3","+0.2","+0.69%","-0.39","+1.88","-1.7","-2.2","+3.33","-6.09","+6.31","-5.19","-0.41","+0.09","-0.81","+0.76","-0.64","-0.87",""
"497",="3094","聯傑","23","-0.7","-2.95%","+0.07","+0.18","+1.2","+0.8","-1.48","+0.91","-0.09","-0.93","+0.15","+0.12","+0.13","+0.01","-0.15","","-0.06"
"1388",="3095","及成","2.36","-0.05","-2.07%","-0.68","-1.1","+2.69","-3.83","-1.71","-3.24","-1.39","+4.59","-5.21","+0.56","+0.38","+2.49","-2.44","+4.56",""
"1092",="3105","穩懋","265","+4","+1.53%","+0.73","","","","","","+1.9","-0.8","+0.41","-0.05","+0.25","+1.32","+2.07","+0.48",""
"827",="3114","好德","15.7","-0.3","-1.88%","-0.21","-0.99","+0.81","-0.82","-1.16","-0.78","-0.23","+0.85","-0.13","+0.12","+0.49","+0.02","-0.75","","+1.07"
"1389",="3115","寶島極","11.4","0","0%","-0.18","+0.19","-1.61","-0.8","-1.59","-0.05","+0.62","+1.12","+0.37","+0.51","-0.34","-0.65","+0.08","","+0.44"
"339",="3118","進階","33.05","0","0%","+0.06","+0.07","+0.28","-0.1","+0.56","-0.47","+0.77","-0.47","-0.23","+0.36","+0.38","+0.05","-0.47","","+0.28"
"856",="3122","笙泉","16.8","0","0%","+0.17","","+2.49","+1.9","-2.07","-0.49","+0.11","-0.72","+0.38","+0.73","+0.53","-0.67","-0.37","-0.64",""
"949",="3128","昇銳","11.55","+0.05","+0.43%","-0.12","+0.69","+0.77","-0.13","-1.77","+0.4","-1.62","+0.08","-1.02","+0.99","-0.51","+0.49","+0.17","-0.27",""
"164",="3130","一零四","153.5","-0.5","-0.32%","+0.11","-0.78","-0.68","-1.95","-0.21","-1.98","+2.64","-1.01","-1.66","+2.41","+1.95","+0.58","+2.05","-3.25",""
"430",="3131","弘塑","192.5","+0.5","+0.26%","+1.62","","","","","-0.07","+7.83","-1.84","+3.64","+7.84","-8.4","+4.51","-0.51","+2.33",""
"1121",="3141","晶宏","37.2","-1","-2.62%","-0.01","-1.01","-1.43","-2.18","+0.72","+0.85","+0.61","-0.25","+0.89","-0.02","+0.45","-0.2","+1.4","","-1"
"919",="3144","新揚科","25.15","-0.25","-0.98%","-0.12","-0.35","-1.65","-5.64","-1.14","+5.13","+2.46","-0.45","+1.45","-0.21","+0.14","-1.07","-0.14","","+0.77"
"1390",="3149","正達","23.2","-0.35","-1.49%","-0.03","+0.61","+2.94","+0.29","-2.6","-0.09","+4.24","+1.04","-1.39","-7.46","-3.19","-11.2","+16.4","+0.29",""
"875",="3152","璟德","358","+17.5","+5.14%","+0.81","+0.79","+1.27","+2.14","-0.57","+0.58","+2.24","-3.5","-0.14","+2.13","-0.04","+4.21","+0.63","","+1.12"
"1391",="3162","精確","31.8","+2","+6.71%","-0.39","-0.05","-0.6","+0.34","+0.19","-0.76","-0.21","-0.2","-0.05","-1.23","+0.79","+0.22","-3.15","+0.12",""
"304",="3163","波若威","36.95","+0.25","+0.68%","+0.97","+6.27","+0.78","-1.06","","","","+1.21","+0.58","+2.5","-3.58","-3.05","+5.08","-1.32",""
"1392",="3164","景岳","24.05","+0.05","+0.21%","-0.13","+0.86","+0.53","+1","-0.18","+0.7","+1","-2.07","-0.2","-0.02","-6.33","+4.72","-1.55","+0.53",""
"820",="3167","大量","46.65","-0.45","-0.96%","+0.1","+2.64","+0.54","+2.62","-3.16","-2.59","+3.31","+0.85","-2.83","+0.13","+0.69","-0.8","-0.25","","+1.53"
"815",="3169","亞信","30.9","-0.2","-0.64%","+0.03","-0.06","+0.17","+1.03","-0.06","+0.89","+0.03","-0.8","+0.19","-0.18","-0.73","-0.07","-0.03","","+0.56"
"1082",="3171","新洲","14.15","0","0%","-0.04","-0.36","-0.71","-0.39","-0.32","+0.04","-0.93","-0.58","+1.48","+0.57","+0.54","+0.26","-0.02","-0.52",""
"1393",="3176","基亞","39.4","-0.25","-0.63%","-0.21","+0.25","+0.33","+4.03","-2.37","-1.48","-0.46","-0.67","+4.18","-5.01","-2.27","+1.16","-0.2","+0.58",""
"1394",="3188","鑫龍騰","18","0","0%","-0.29","-1.56","+0.66","-0.13","-1.59","-1.33","-0.17","-0.7","+0.48","+0.28","+0.42","+0.01","+0.13","","+0.89"
"661",="3189","景碩","74.8","+0.7","+0.94%","-0.06","+1.12","+3.85","-1.84","-3.95","-0.63","+1.2","+0.78","-0.01","+0.96","+0.88","-1.6","-1.5","","-2.85"
"1395",="3191","和進","16.85","-0.15","-0.88%","-0.61","-2.02","+2.24","-1.87","-2.96","+1.16","+1.55","-0.29","-3.48","+4.32","-2.97","-1.06","-1.91","+0.96",""
"1193",="3202","樺晟","24.1","+0.3","+1.26%","-0.05","+2.65","-1.38","-0.43","-1.02","+0.95","-1.92","-2.15","+0.33","-0.08","+2.18","-0.6","+0.81","","-0.49"
